"Start Time","Track","Series","Season Year","Season Quarter","Rookie Season","Race Week","Strength of Field"
"2018.01.01 8:45 PM GMT","Donington Park Racing Circuit - National","iRacing Formula Renault 2.0","2018","1","N/A","3","2694"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Pts","Club Pts","Div","Club ID","Club","Old iRating","New iRating","Old License Level","Old License Sub-Level","New License Level","New License Sub-Level","Series Name","Max Fuel Fill%","Weight Penalty (KG)"
"1","74","Formula Renault 2.0","81","Formula Renault 2.0","271367","271367","Fabrizio Donoso","1","2","0","Running","-00.000","21","","1:02.095","1:01.469","8","30","6","161","17","2","39","France","3759","3826","15","325","15","324","iRacing Formula Renault 2.0","100","0"
"2","74","Formula Renault 2.0","81","Formula Renault 2.0","228722","228722","Manuel Heuer","3","4","0","Running","-03.432","2","","1:02.181","1:01.726","14","30","8","151","15","1","42","DE-AT-CH","3587","3647","14","280","14","278","iRacing Formula Renault 2.0","100","0"
"3","74","Formula Renault 2.0","81","Formula Renault 2.0","255997","255997","Richard ARNAUD","2","1","0","Running","-06.959","7","","1:02.299","1:01.528","24","30","8","142","13","1","39","France","4666","4691","19","334","19","321","iRacing Formula Renault 2.0","100","0"
"4","74","Formula Renault 2.0","81","Formula Renault 2.0","296993","296993","Robin Bondon","4","13","0","Running","-16.115","0","","1:02.604","1:01.778","26","30","10","132","11","4","39","France","2395","2467","15","346","15","336","iRacing Formula Renault 2.0","100","0"
"5","74","Formula Renault 2.0","81","Formula Renault 2.0","169151","169151","Joshua Lad","6","3","0","Running","-20.160","0","","1:02.739","1:02.057","11","30","1","123","9","2","36","UK and I","3681","3705","18","262","18","273","iRacing Formula Renault 2.0","100","0"
"6","74","Formula Renault 2.0","81","Formula Renault 2.0","67395","67395","Nikolay Andreev","11","10","0","Running","-21.652","0","","1:02.788","1:02.086","27","30","3","113","7","2","46","Central-Eastern Europe","2624","2666","11","377","11","393","iRacing Formula Renault 2.0","100","0"
"7","74","Formula Renault 2.0","81","Formula Renault 2.0","38135","38135","Christoph Aymon","9","9","0","Running","-27.147","0","","1:02.972","1:02.089","10","30","4","104","5","2","42","DE-AT-CH","2646","2676","14","251","14","267","iRacing Formula Renault 2.0","100","0"
"8","74","Formula Renault 2.0","81","Formula Renault 2.0","183042","183042","Oliver Berger","17","14","0","Running","-34.497","0","","1:03.216","1:02.261","21","30","2","94","3","3","42","DE-AT-CH","2164","2199","17","169","17","197","iRacing Formula Renault 2.0","100","0"
"9","74","Formula Renault 2.0","81","Formula Renault 2.0","189577","189577","Nicol Foggie","7","5","0","Running","-41.853","0","","1:03.462","1:01.786","15","30","10","85","1","2","36","UK and I","3146","3141","11","325","11","326","iRacing Formula Renault 2.0","100","0"
"10","74","Formula Renault 2.0","81","Formula Renault 2.0","102607","102607","Robert De-Souza","15","6","0","Running","-46.127","0","","1:03.604","1:02.423","14","30","7","75","0","2","36","UK and I","3130","3114","19","305","19","301","iRacing Formula Renault 2.0","100","0"
"11","74","Formula Renault 2.0","81","Formula Renault 2.0","291945","291945","Raphael Silva","5","7","0","Running","-50.884","0","","1:03.763","1:01.859","18","30","10","66","0","2","45","Brazil","3008","2984","10","255","10","262","iRacing Formula Renault 2.0","100","0"
"12","74","Formula Renault 2.0","81","Formula Renault 2.0","62957","62957","David Roberts2","13","15","0","Running","-50.958","0","","1:03.765","1:02.848","14","30","12","56","0","3","36","UK and I","2082","2076","15","360","15","342","iRacing Formula Renault 2.0","100","0"
"13","74","Formula Renault 2.0","81","Formula Renault 2.0","220631","220631","Víctor Abellán","8","11","0","Running","-56.424","0","","1:03.948","1:02.366","25","30","16","47","0","3","38","Iberia","2480","2450","15","308","14","248","iRacing Formula Renault 2.0","100","0"
"14","74","Formula Renault 2.0","81","Formula Renault 2.0","260379","260379","Kevin Fennell","12","18","0","Running","-1 L","0","","1:04.251","1:02.886","8","29","5","37","0","3","30","Texas","1828","1808","13","159","13","181","iRacing Formula Renault 2.0","100","0"
"15","74","Formula Renault 2.0","81","Formula Renault 2.0","166764","166764","Alexander Porcelli","14","16","0","Running","-1 L","0","","1:04.389","1:02.701","23","29","5","28","0","3","19","New Jersey","2052","2013","14","243","14","257","iRacing Formula Renault 2.0","100","0"
"16","74","Formula Renault 2.0","81","Formula Renault 2.0","24588","24588","Robert Dutton","10","12","0","Running","-1 L","0","","1:04.519","1:02.275","26","29","5","18","0","2","33","Northwest","2475","2412","19","307","19","310","iRacing Formula Renault 2.0","100","0"
"17","74","Formula Renault 2.0","81","Formula Renault 2.0","154266","154266","Stephan Roesgen","16","8","0","Running","-1 L","0","","1:04.756","1:03.028","18","29","9","9","0","2","42","DE-AT-CH","2782","2698","18","201","18","200","iRacing Formula Renault 2.0","100","0"
"18","74","Formula Renault 2.0","81","Formula Renault 2.0","175278","175278","Matt Million","18","17","0","Running","-1 L","0","","1:04.852","1:02.711","18","29","6","4","0","3","6","California Club","1924","1856","14","282","14","285","iRacing Formula Renault 2.0","100","0"
